paper_id,title,year,month,topic,venue,citations,num_authors,page_length,has_code,impact_score
arxiv_2023_00816,Paper_816,2023,12,Federated Learning,ECCV,7,4,19,False,7.176044555729652
arxiv_2021_00817,Paper_817,2021,12,GANs,ArXiv,12,6,12,True,14.740916904268408
arxiv_2020_00818,Paper_818,2020,10,GANs,ICCV,106,4,8,False,4.129334557098908
arxiv_2024_00819,Paper_819,2024,7,LLMs,EMNLP,3,3,7,True,4.522760019448477
arxiv_2021_00820,Paper_820,2021,2,Graph Neural Networks,EMNLP,37,2,10,True,0.16704300946177203
arxiv_2020_00821,Paper_821,2020,3,Graph Neural Networks,NeurIPS,15,4,17,False,1.5601961536535676
arxiv_2023_00822,Paper_822,2023,2,Computer Vision,AAAI,4,3,9,False,3.960011079839665
arxiv_2021_00823,Paper_823,2021,4,Transformers,IJCAI,30,5,11,False,3.2936617216207003
arxiv_2022_00824,Paper_824,2022,3,Graph Neural Networks,ArXiv,9,4,19,False,0.8936938954473543
arxiv_2020_00825,Paper_825,2020,12,Diffusion Models,AAAI,12,4,8,True,2.324776245470658
arxiv_2020_00826,Paper_826,2020,7,Diffusion Models,AAAI,4,2,11,True,0.44287838712911576
arxiv_2023_00827,Paper_827,2023,4,LLMs,ArXiv,8,5,10,True,10.36169881658621
arxiv_2021_00828,Paper_828,2021,7,NLP,ArXiv,30,2,10,False,3.190443203537364
arxiv_2024_00829,Paper_829,2024,7,Transformers,ICLR,0,5,8,False,11.595159490631033
arxiv_2024_00830,Paper_830,2024,10,Federated Learning,ICLR,11,5,14,False,4.669386315128416
arxiv_2021_00831,Paper_831,2021,6,Computer Vision,AAAI,155,1,18,False,1.3766703833990528
arxiv_2021_00832,Paper_832,2021,12,Computer Vision,ACL,35,4,6,False,6.241614309450587
arxiv_2022_00833,Paper_833,2022,1,Federated Learning,ArXiv,9,2,8,False,4.680717809184839
arxiv_2021_00834,Paper_834,2021,7,Graph Neural Networks,ArXiv,17,4,8,False,2.4425699842621964
arxiv_2020_00835,Paper_835,2020,10,Federated Learning,NeurIPS,4,4,4,True,6.1345628721428795
arxiv_2023_00836,Paper_836,2023,12,Multimodal Learning,ECCV,21,2,18,False,3.483972876526858
arxiv_2020_00837,Paper_837,2020,11,Computer Vision,ArXiv,14,1,19,True,5.939182093613475
arxiv_2022_00838,Paper_838,2022,1,Reinforcement Learning,ArXiv,3,4,15,False,4.356453442039596
arxiv_2020_00839,Paper_839,2020,5,LLMs,ECCV,37,2,13,True,3.848620259721895
arxiv_2023_00840,Paper_840,2023,11,Federated Learning,ICCV,18,5,9,False,3.7796279415220875
arxiv_2020_00841,Paper_841,2020,8,LLMs,ICCV,11,6,16,False,7.558902830646762
arxiv_2020_00842,Paper_842,2020,12,GANs,ArXiv,3,4,13,False,2.882260580722212
arxiv_2023_00843,Paper_843,2023,4,Computer Vision,ECCV,20,1,19,False,1.477714713546787
arxiv_2021_00844,Paper_844,2021,12,NLP,ICLR,36,6,6,True,3.4410899055195534
arxiv_2024_00845,Paper_845,2024,4,Diffusion Models,ArXiv,22,2,10,True,2.8814610669102914
arxiv_2020_00846,Paper_846,2020,8,NLP,ArXiv,27,2,10,False,0.7250045038303666
arxiv_2022_00847,Paper_847,2022,1,NLP,ICLR,12,4,16,False,7.069134080741264
arxiv_2023_00848,Paper_848,2023,6,GANs,ArXiv,2,1,11,False,1.4141244201820313
arxiv_2023_00849,Paper_849,2023,7,Multimodal Learning,EMNLP,16,6,17,False,6.978607335540835
arxiv_2022_00850,Paper_850,2022,11,Transformers,EMNLP,13,4,16,False,0.3775862331429009
arxiv_2022_00851,Paper_851,2022,10,Diffusion Models,ICCV,40,3,4,False,8.273707458684541
arxiv_2021_00852,Paper_852,2021,1,Multimodal Learning,CVPR,10,6,5,False,8.009438508981606
arxiv_2023_00853,Paper_853,2023,5,Reinforcement Learning,IJCAI,8,1,12,False,1.2312497926626824
arxiv_2021_00854,Paper_854,2021,11,Federated Learning,ICLR,48,7,10,False,4.47388349790562
arxiv_2022_00855,Paper_855,2022,5,Federated Learning,ACL,1,2,9,False,0.46991036522500523
arxiv_2020_00856,Paper_856,2020,2,GANs,ArXiv,0,2,11,True,5.459931303185867
arxiv_2024_00857,Paper_857,2024,9,NLP,IJCAI,27,1,13,True,4.222027753416456
arxiv_2020_00858,Paper_858,2020,7,Diffusion Models,ACL,28,7,18,False,6.453670108851629
arxiv_2021_00859,Paper_859,2021,6,LLMs,IJCAI,0,1,14,False,4.246843848553109
arxiv_2020_00860,Paper_860,2020,12,Computer Vision,EMNLP,3,2,12,False,4.102581960177523
arxiv_2023_00861,Paper_861,2023,4,Transformers,ICCV,6,5,15,False,0.25575376744114064
arxiv_2023_00862,Paper_862,2023,3,Multimodal Learning,ArXiv,0,7,5,False,0.7441428485946582
arxiv_2020_00863,Paper_863,2020,7,Transformers,CVPR,16,4,13,False,14.169316776597123
arxiv_2020_00864,Paper_864,2020,2,Federated Learning,EMNLP,6,5,4,False,1.5041365769135902
arxiv_2023_00865,Paper_865,2023,7,Computer Vision,ICCV,9,5,14,False,8.521605545891418
arxiv_2020_00866,Paper_866,2020,10,Multimodal Learning,ICML,74,6,18,True,7.937022012497476
arxiv_2020_00867,Paper_867,2020,2,Transformers,ArXiv,38,2,12,False,8.288612594245851
arxiv_2023_00868,Paper_868,2023,10,NLP,EMNLP,4,2,17,True,1.2010510454636378
arxiv_2023_00869,Paper_869,2023,1,Transformers,ArXiv,38,7,8,False,13.67905282361598
arxiv_2024_00870,Paper_870,2024,2,Reinforcement Learning,ACL,3,4,8,False,6.350557613852049
arxiv_2021_00871,Paper_871,2021,10,LLMs,ICCV,14,5,16,False,9.657811378144922
arxiv_2020_00872,Paper_872,2020,3,Reinforcement Learning,ArXiv,19,3,19,True,12.016819219025285
arxiv_2021_00873,Paper_873,2021,8,Graph Neural Networks,ICCV,10,4,10,False,1.8913323028411426
arxiv_2021_00874,Paper_874,2021,9,Reinforcement Learning,ACL,16,2,11,True,3.253156315793413
arxiv_2021_00875,Paper_875,2021,12,Transformers,ECCV,3,4,6,False,0.024482170059032637
arxiv_2023_00876,Paper_876,2023,1,Reinforcement Learning,ECCV,46,2,7,False,3.383790521074734
arxiv_2021_00877,Paper_877,2021,8,Diffusion Models,ICML,21,7,16,True,0.19258423892073118
arxiv_2022_00878,Paper_878,2022,3,Graph Neural Networks,ArXiv,48,3,12,False,2.6898765722505313
arxiv_2024_00879,Paper_879,2024,11,GANs,ArXiv,3,3,7,False,12.086290118397025
arxiv_2023_00880,Paper_880,2023,11,Transformers,CVPR,15,5,12,False,1.6549778375090738
arxiv_2021_00881,Paper_881,2021,6,Diffusion Models,ArXiv,22,3,11,False,3.223412642272689
arxiv_2021_00882,Paper_882,2021,12,Transformers,EMNLP,14,1,4,False,0.0236178200300953
arxiv_2020_00883,Paper_883,2020,1,Multimodal Learning,ArXiv,12,3,18,True,6.986314234669494
arxiv_2022_00884,Paper_884,2022,8,GANs,ArXiv,51,6,19,False,1.7322998086994725
arxiv_2022_00885,Paper_885,2022,1,Reinforcement Learning,ICML,10,6,10,False,2.248508400170427
arxiv_2023_00886,Paper_886,2023,10,Graph Neural Networks,ECCV,15,3,16,False,8.799122932707446
arxiv_2020_00887,Paper_887,2020,3,NLP,NeurIPS,136,6,12,False,1.8063430631997812
arxiv_2024_00888,Paper_888,2024,9,Multimodal Learning,ArXiv,0,4,16,True,1.3718480800956785
arxiv_2023_00889,Paper_889,2023,2,LLMs,ICCV,8,7,4,True,1.0337220774773361
arxiv_2020_00890,Paper_890,2020,5,Federated Learning,IJCAI,23,3,18,True,1.3803773588850983
arxiv_2023_00891,Paper_891,2023,5,Reinforcement Learning,ArXiv,3,2,5,False,0.10641330616859163
arxiv_2020_00892,Paper_892,2020,12,Reinforcement Learning,NeurIPS,40,1,5,False,7.867036332608857
arxiv_2024_00893,Paper_893,2024,11,GANs,CVPR,0,1,13,True,5.05484348909982
arxiv_2024_00894,Paper_894,2024,12,NLP,ACL,19,1,15,False,3.5238000851292686
arxiv_2020_00895,Paper_895,2020,2,LLMs,NeurIPS,79,1,12,False,8.843014435247351
arxiv_2020_00896,Paper_896,2020,3,Reinforcement Learning,EMNLP,31,1,5,True,11.49358737800473
arxiv_2021_00897,Paper_897,2021,9,Diffusion Models,ArXiv,22,5,11,False,2.061066958116425
arxiv_2021_00898,Paper_898,2021,2,Diffusion Models,ArXiv,18,4,10,False,0.38671903147481557
arxiv_2021_00899,Paper_899,2021,1,GANs,NeurIPS,32,1,10,False,7.24311724577362
arxiv_2024_00900,Paper_900,2024,12,NLP,IJCAI,8,3,14,True,0.19357923446046593
arxiv_2022_00901,Paper_901,2022,12,LLMs,NeurIPS,4,4,13,False,9.02640350507553
arxiv_2021_00902,Paper_902,2021,6,Federated Learning,IJCAI,15,6,15,False,1.0610830774917008
arxiv_2021_00903,Paper_903,2021,9,Diffusion Models,AAAI,51,5,10,True,5.830195535967995
arxiv_2024_00904,Paper_904,2024,4,Transformers,CVPR,3,7,13,False,0.6010723068771389
arxiv_2024_00905,Paper_905,2024,8,Graph Neural Networks,ICCV,0,1,19,True,3.257164438746807
arxiv_2021_00906,Paper_906,2021,11,NLP,ArXiv,24,6,17,True,3.3319652974698677
arxiv_2021_00907,Paper_907,2021,11,LLMs,ArXiv,165,1,16,False,5.338519274938973
arxiv_2024_00908,Paper_908,2024,4,NLP,ICLR,9,6,17,False,4.809228852534038
arxiv_2023_00909,Paper_909,2023,3,Computer Vision,ArXiv,6,2,19,False,3.551745766548505
arxiv_2023_00910,Paper_910,2023,9,Transformers,EMNLP,10,4,16,False,6.208750959472738
arxiv_2022_00911,Paper_911,2022,5,Multimodal Learning,ArXiv,42,2,11,False,8.514641988344398
arxiv_2022_00912,Paper_912,2022,3,Transformers,ICLR,3,5,15,False,3.044945011440477
arxiv_2023_00913,Paper_913,2023,10,Computer Vision,CVPR,5,7,6,False,2.3895684852319725
arxiv_2020_00914,Paper_914,2020,6,Diffusion Models,ECCV,70,1,16,False,10.884852421125439
arxiv_2023_00915,Paper_915,2023,9,Transformers,IJCAI,6,3,11,False,10.396715254757094
arxiv_2020_00916,Paper_916,2020,9,Reinforcement Learning,ArXiv,14,7,6,False,7.915511115532734
arxiv_2021_00917,Paper_917,2021,9,Federated Learning,ArXiv,28,6,12,False,4.170643356748471
arxiv_2020_00918,Paper_918,2020,1,GANs,ArXiv,39,7,17,False,3.890884450521925
arxiv_2021_00919,Paper_919,2021,6,Multimodal Learning,ICCV,4,6,11,False,0.046769512109741465
arxiv_2024_00920,Paper_920,2024,7,Diffusion Models,ECCV,9,7,17,False,2.8462377228696467
arxiv_2023_00921,Paper_921,2023,2,Multimodal Learning,ArXiv,0,3,10,False,0.889074561804636
arxiv_2023_00922,Paper_922,2023,9,Computer Vision,EMNLP,19,3,17,True,20.124610557209863
arxiv_2021_00923,Paper_923,2021,5,LLMs,ArXiv,8,6,9,True,8.19668146844936
arxiv_2024_00924,Paper_924,2024,11,NLP,ICCV,3,4,19,False,0.11855936462175007
arxiv_2021_00925,Paper_925,2021,2,Computer Vision,NeurIPS,196,1,9,True,0.5522163033812841
arxiv_2023_00926,Paper_926,2023,1,Transformers,ArXiv,14,1,19,True,14.823606179302722
arxiv_2020_00927,Paper_927,2020,12,Transformers,EMNLP,5,1,4,True,19.144263705883088
arxiv_2020_00928,Paper_928,2020,3,NLP,IJCAI,49,6,7,False,5.542857447867432
arxiv_2023_00929,Paper_929,2023,4,NLP,ECCV,13,1,5,True,2.915629028306323
arxiv_2020_00930,Paper_930,2020,11,Federated Learning,ArXiv,55,6,19,False,2.923580269643063
arxiv_2020_00931,Paper_931,2020,6,Computer Vision,ICLR,10,2,16,False,1.0482912919534662
arxiv_2020_00932,Paper_932,2020,11,Reinforcement Learning,ACL,13,7,7,True,5.309990905711034
arxiv_2022_00933,Paper_933,2022,4,GANs,AAAI,20,5,14,True,3.034395853380957
arxiv_2024_00934,Paper_934,2024,11,Reinforcement Learning,NeurIPS,0,5,13,True,5.678273148248964
arxiv_2020_00935,Paper_935,2020,10,Graph Neural Networks,IJCAI,15,4,7,False,1.0817581541925827
arxiv_2024_00936,Paper_936,2024,9,NLP,IJCAI,1,2,16,True,0.40983519737289864
arxiv_2022_00937,Paper_937,2022,4,Reinforcement Learning,ICLR,16,6,5,False,4.334723342586951
arxiv_2021_00938,Paper_938,2021,11,Computer Vision,NeurIPS,17,7,19,True,1.0116185278272518
arxiv_2023_00939,Paper_939,2023,5,Reinforcement Learning,ArXiv,0,3,4,False,4.917282357889928
arxiv_2023_00940,Paper_940,2023,7,Graph Neural Networks,ACL,17,3,7,False,2.0228337136749293
arxiv_2020_00941,Paper_941,2020,1,Federated Learning,AAAI,21,1,8,False,5.822319821363874
arxiv_2022_00942,Paper_942,2022,4,Reinforcement Learning,ArXiv,2,2,19,True,5.857130445397887
arxiv_2021_00943,Paper_943,2021,12,Transformers,ArXiv,32,7,4,False,0.28343189660298773
arxiv_2021_00944,Paper_944,2021,8,Federated Learning,ArXiv,24,5,13,True,0.11658412518501277
arxiv_2022_00945,Paper_945,2022,3,Transformers,ECCV,9,5,16,False,0.3905804869431593
arxiv_2021_00946,Paper_946,2021,11,Computer Vision,ICLR,73,1,10,True,8.966025858133852
arxiv_2024_00947,Paper_947,2024,10,LLMs,EMNLP,9,1,16,False,4.679442202316698
arxiv_2020_00948,Paper_948,2020,4,Graph Neural Networks,ArXiv,32,6,4,False,2.296667531333026
arxiv_2020_00949,Paper_949,2020,6,Computer Vision,ICLR,47,1,4,False,0.19559567061267458
arxiv_2020_00950,Paper_950,2020,1,GANs,ICCV,39,5,6,True,0.2786828303436694
arxiv_2020_00951,Paper_951,2020,12,Reinforcement Learning,NeurIPS,105,5,11,False,8.23772255916292
arxiv_2024_00952,Paper_952,2024,7,NLP,ArXiv,9,1,8,False,15.253357505013822
arxiv_2023_00953,Paper_953,2023,4,NLP,ECCV,2,2,13,False,2.6806979995637876
arxiv_2021_00954,Paper_954,2021,1,Computer Vision,ArXiv,10,5,10,False,7.340606849373687
arxiv_2021_00955,Paper_955,2021,4,Diffusion Models,ArXiv,61,3,15,False,3.5241682363083635
arxiv_2022_00956,Paper_956,2022,8,NLP,ICLR,38,2,11,False,2.7887625321073917
arxiv_2024_00957,Paper_957,2024,3,LLMs,ArXiv,6,5,10,True,8.764879697815918
arxiv_2024_00958,Paper_958,2024,9,LLMs,ArXiv,0,6,7,False,0.9125861093771682
arxiv_2020_00959,Paper_959,2020,12,LLMs,ArXiv,88,3,10,False,2.629080743038325
arxiv_2023_00960,Paper_960,2023,8,Computer Vision,ECCV,4,5,7,False,8.319572083000224
arxiv_2022_00961,Paper_961,2022,5,Federated Learning,AAAI,14,3,11,False,1.6065239065414372
arxiv_2023_00962,Paper_962,2023,6,NLP,CVPR,19,1,13,True,2.655962885339685
arxiv_2023_00963,Paper_963,2023,11,GANs,ICLR,10,1,12,True,3.823801818434825
arxiv_2020_00964,Paper_964,2020,8,NLP,NeurIPS,3,6,12,False,6.453334733188846
arxiv_2021_00965,Paper_965,2021,1,NLP,EMNLP,9,3,13,False,1.649983439696683
arxiv_2022_00966,Paper_966,2022,2,NLP,NeurIPS,73,5,12,False,7.382621310336415
arxiv_2020_00967,Paper_967,2020,7,Transformers,ArXiv,116,6,9,True,2.9747317410189362
arxiv_2023_00968,Paper_968,2023,1,Transformers,ECCV,4,5,15,True,5.865969236814392
arxiv_2020_00969,Paper_969,2020,6,NLP,ECCV,29,2,16,False,3.3530642415727345
arxiv_2020_00970,Paper_970,2020,8,NLP,ACL,55,7,10,False,4.881722406708588
arxiv_2022_00971,Paper_971,2022,6,Diffusion Models,ECCV,17,5,16,False,5.11094958150967
arxiv_2023_00972,Paper_972,2023,1,LLMs,IJCAI,0,3,9,False,8.354150009515008
arxiv_2020_00973,Paper_973,2020,1,GANs,ArXiv,63,1,14,False,6.476594793824706
arxiv_2024_00974,Paper_974,2024,5,Computer Vision,EMNLP,3,5,5,False,2.682115530380949
arxiv_2024_00975,Paper_975,2024,8,NLP,ICCV,27,1,16,True,1.5523609483484226
arxiv_2022_00976,Paper_976,2022,3,Federated Learning,IJCAI,40,6,10,True,0.9280136676473463
arxiv_2023_00977,Paper_977,2023,6,Multimodal Learning,ICCV,26,7,6,False,4.366102433723929
arxiv_2020_00978,Paper_978,2020,9,Reinforcement Learning,CVPR,15,5,4,True,0.17060721414031574
arxiv_2023_00979,Paper_979,2023,7,GANs,EMNLP,28,3,18,False,0.16998984934238973
arxiv_2023_00980,Paper_980,2023,6,Diffusion Models,ArXiv,61,3,9,False,2.7746987946679473
arxiv_2024_00981,Paper_981,2024,3,NLP,NeurIPS,0,6,19,False,0.7524901019642395
arxiv_2022_00982,Paper_982,2022,1,Federated Learning,IJCAI,5,3,11,False,2.0894825409013356
arxiv_2024_00983,Paper_983,2024,5,Diffusion Models,ArXiv,10,6,11,False,0.8952249786579027
arxiv_2021_00984,Paper_984,2021,8,Reinforcement Learning,ECCV,23,4,15,True,12.718148003003233
arxiv_2023_00985,Paper_985,2023,9,LLMs,EMNLP,5,5,17,True,10.673389055687084
arxiv_2021_00986,Paper_986,2021,4,Multimodal Learning,ECCV,162,2,19,False,9.175433354847328
arxiv_2024_00987,Paper_987,2024,7,Graph Neural Networks,NeurIPS,3,5,13,True,6.921809450861801
arxiv_2024_00988,Paper_988,2024,7,Reinforcement Learning,ICCV,6,4,12,False,1.6900773644391194
arxiv_2022_00989,Paper_989,2022,6,Transformers,ICLR,9,1,7,False,13.586817572111592
arxiv_2020_00990,Paper_990,2020,3,Graph Neural Networks,ECCV,13,6,4,True,0.6565386117233287
arxiv_2020_00991,Paper_991,2020,10,Transformers,ArXiv,63,6,5,True,0.1056560602806278
arxiv_2020_00992,Paper_992,2020,7,Computer Vision,ICML,28,7,8,False,4.895789225277496
arxiv_2024_00993,Paper_993,2024,11,NLP,AAAI,12,6,8,False,13.266609555441644
arxiv_2022_00994,Paper_994,2022,12,LLMs,CVPR,16,4,9,False,0.8615764705493478
arxiv_2020_00995,Paper_995,2020,3,Transformers,NeurIPS,31,1,17,True,6.546541131955335
arxiv_2022_00996,Paper_996,2022,2,Multimodal Learning,ICLR,60,2,10,False,0.629869982525243
arxiv_2021_00997,Paper_997,2021,9,Federated Learning,IJCAI,28,5,5,False,2.620251850847644
arxiv_2020_00998,Paper_998,2020,11,Federated Learning,ArXiv,11,5,11,False,1.9017317661905873
arxiv_2023_00999,Paper_999,2023,10,NLP,ECCV,0,3,10,False,11.131563624954378
arxiv_2021_01000,Paper_1000,2021,2,GANs,ArXiv,19,6,9,False,0.4925969171454504
arxiv_2023_01001,Paper_1001,2023,3,Graph Neural Networks,ICML,7,6,19,False,1.609546702602801
arxiv_2022_01002,Paper_1002,2022,4,Graph Neural Networks,AAAI,36,1,15,True,10.810931847251226
arxiv_2021_01003,Paper_1003,2021,1,Reinforcement Learning,AAAI,65,4,4,False,0.698331893067655
arxiv_2020_01004,Paper_1004,2020,7,Federated Learning,ArXiv,81,6,14,False,0.25278184260048686
arxiv_2020_01005,Paper_1005,2020,1,LLMs,AAAI,32,5,7,True,2.865672702614737
arxiv_2023_01006,Paper_1006,2023,7,Reinforcement Learning,ICLR,38,3,8,False,0.9246263575109331
arxiv_2023_01007,Paper_1007,2023,5,Federated Learning,IJCAI,0,1,10,True,2.1645332847732544
arxiv_2024_01008,Paper_1008,2024,6,Multimodal Learning,ICCV,10,1,4,True,11.736925711291516
arxiv_2024_01009,Paper_1009,2024,12,Diffusion Models,ICML,29,7,13,False,0.29414873934559166
arxiv_2022_01010,Paper_1010,2022,6,NLP,AAAI,4,2,17,False,1.8911948365422837
arxiv_2023_01011,Paper_1011,2023,7,GANs,ACL,0,6,17,False,13.729977320609057
arxiv_2024_01012,Paper_1012,2024,11,Reinforcement Learning,ArXiv,0,2,14,False,2.1694508661898775
arxiv_2020_01013,Paper_1013,2020,5,LLMs,EMNLP,11,5,6,False,1.2405298693948252
arxiv_2023_01014,Paper_1014,2023,10,Reinforcement Learning,ArXiv,21,7,12,False,12.226490343943224
arxiv_2022_01015,Paper_1015,2022,2,NLP,ArXiv,9,3,7,True,6.10909964742742
arxiv_2020_01016,Paper_1016,2020,2,Diffusion Models,NeurIPS,127,1,10,False,7.063984013970562
arxiv_2024_01017,Paper_1017,2024,2,Multimodal Learning,ICML,18,4,4,False,1.2502478415255556
arxiv_2021_01018,Paper_1018,2021,6,Graph Neural Networks,ACL,9,7,6,False,4.447713085818727
arxiv_2020_01019,Paper_1019,2020,4,Reinforcement Learning,ACL,0,5,11,False,0.30661269303186833
arxiv_2023_01020,Paper_1020,2023,2,Reinforcement Learning,ArXiv,2,7,8,True,1.5830242978489664
arxiv_2021_01021,Paper_1021,2021,11,Federated Learning,ICCV,1,7,6,False,0.5309867950099082
arxiv_2022_01022,Paper_1022,2022,1,Multimodal Learning,EMNLP,4,1,12,False,5.907296728405438
arxiv_2024_01023,Paper_1023,2024,12,Computer Vision,IJCAI,2,1,9,False,4.995303450047908
arxiv_2023_01024,Paper_1024,2023,4,Transformers,ECCV,0,7,4,False,1.174321205438658
arxiv_2021_01025,Paper_1025,2021,11,NLP,ICML,46,7,12,True,4.702001603503519
arxiv_2021_01026,Paper_1026,2021,10,LLMs,NeurIPS,60,2,7,False,2.970525684220001
arxiv_2022_01027,Paper_1027,2022,1,Federated Learning,ICCV,7,6,9,False,1.309050498890834
arxiv_2024_01028,Paper_1028,2024,6,Diffusion Models,ICLR,0,5,15,False,4.394454631891216
arxiv_2022_01029,Paper_1029,2022,10,Diffusion Models,ECCV,1,4,15,False,1.1066189084252518
arxiv_2021_01030,Paper_1030,2021,4,NLP,ICML,27,6,14,True,3.2959358985711558
arxiv_2023_01031,Paper_1031,2023,3,NLP,ICLR,3,1,19,True,4.9564878749670385
arxiv_2022_01032,Paper_1032,2022,7,LLMs,ArXiv,12,6,16,True,9.128274387826723
arxiv_2023_01033,Paper_1033,2023,3,NLP,ICML,16,6,8,False,0.716714496431683
arxiv_2022_01034,Paper_1034,2022,4,LLMs,ICCV,62,5,13,False,0.1843950451533351
arxiv_2020_01035,Paper_1035,2020,5,Diffusion Models,ArXiv,18,3,18,False,1.3827378720370325
arxiv_2021_01036,Paper_1036,2021,4,Multimodal Learning,IJCAI,49,3,13,False,0.6744907226011064
arxiv_2022_01037,Paper_1037,2022,5,Reinforcement Learning,ArXiv,16,1,4,False,2.256412825032316
arxiv_2022_01038,Paper_1038,2022,3,Computer Vision,ICML,6,3,10,False,12.024575356540142
arxiv_2020_01039,Paper_1039,2020,8,Computer Vision,ACL,2,7,10,True,0.009068387942867514
arxiv_2024_01040,Paper_1040,2024,5,Diffusion Models,ArXiv,1,7,4,False,3.6715151438531675
arxiv_2021_01041,Paper_1041,2021,12,Graph Neural Networks,ACL,5,2,4,False,7.088614407725315
arxiv_2024_01042,Paper_1042,2024,8,Graph Neural Networks,ArXiv,26,5,16,False,7.3710042256065105
arxiv_2020_01043,Paper_1043,2020,1,LLMs,ICCV,83,7,11,False,11.41998634542669
arxiv_2023_01044,Paper_1044,2023,1,GANs,ArXiv,23,7,15,False,13.20635473871869
arxiv_2024_01045,Paper_1045,2024,6,NLP,ArXiv,22,1,13,False,2.227867603005749
arxiv_2022_01046,Paper_1046,2022,6,Graph Neural Networks,ArXiv,11,7,12,False,0.5884866386562728
arxiv_2024_01047,Paper_1047,2024,11,Transformers,ArXiv,0,3,4,False,5.39974034262956
arxiv_2021_01048,Paper_1048,2021,6,Transformers,ACL,35,7,6,False,12.720592034643584
arxiv_2023_01049,Paper_1049,2023,2,Diffusion Models,NeurIPS,110,1,11,True,1.9849181166418144
arxiv_2024_01050,Paper_1050,2024,8,Diffusion Models,ICLR,0,7,15,False,4.727244300740866
arxiv_2023_01051,Paper_1051,2023,6,Diffusion Models,ArXiv,1,2,16,False,6.777875514206576
arxiv_2022_01052,Paper_1052,2022,8,Computer Vision,NeurIPS,5,1,10,False,1.9977486950220764
arxiv_2021_01053,Paper_1053,2021,3,Diffusion Models,ACL,139,2,7,True,1.0496615010677706
arxiv_2024_01054,Paper_1054,2024,12,Diffusion Models,IJCAI,11,2,12,True,3.2640181692081196
arxiv_2024_01055,Paper_1055,2024,12,Computer Vision,ArXiv,1,3,19,False,3.5518623535004763
arxiv_2021_01056,Paper_1056,2021,11,NLP,ICCV,37,2,15,True,10.084814809972025
arxiv_2022_01057,Paper_1057,2022,10,GANs,ArXiv,35,1,17,False,1.1844843309369564
arxiv_2024_01058,Paper_1058,2024,8,Transformers,AAAI,1,6,9,False,0.677453612773305
arxiv_2021_01059,Paper_1059,2021,2,GANs,NeurIPS,24,1,13,False,4.042667988124749
arxiv_2022_01060,Paper_1060,2022,7,Diffusion Models,EMNLP,1,7,5,False,8.860745585256424
arxiv_2022_01061,Paper_1061,2022,4,LLMs,NeurIPS,6,6,6,True,3.784259945739209
arxiv_2022_01062,Paper_1062,2022,9,LLMs,ECCV,13,6,8,False,7.2113716222096444
arxiv_2020_01063,Paper_1063,2020,12,Computer Vision,EMNLP,3,5,7,False,4.6787671396618356
arxiv_2021_01064,Paper_1064,2021,3,NLP,ICCV,12,3,10,False,3.6172846647348393
arxiv_2024_01065,Paper_1065,2024,8,Reinforcement Learning,ArXiv,17,7,15,False,6.07169682223623
